Year,Name,Gender,Frecuency
2023,Alice,Female,151
2023,Bertha,Female,150
2023,Delia María,Female,150
2023,Irati,Female,150
2023,Laura Cristina,Female,150
2023,Pura,Female,150
2023,Tanya,Female,150
2023,Oana,Female,150
2023,Carmen Isabel,Female,150
2023,Carmen Luisa,Female,150
2023,Constancia,Female,150
2023,Hafsa,Female,150
2023,Larysa,Female,149
2023,María Benita,Female,149
2023,Yanet,Female,149
2023,Alberta,Female,149
2023,Ane,Female,149
2023,Antonella,Female,148
2023,Carmen Teresa,Female,148
2023,Dolores María,Female,148
2023,Elida,Female,148
2023,Elva,Female,148
2023,Elzbieta,Female,148
2023,Gabriela María,Female,147
2023,Germana,Female,147
2023,María Félix,Female,147
2023,Rosalinda,Female,147
2023,Thalía,Female,147
2023,Carlota María,Female,147
2023,Ivanna,Female,146
2023,Karolina,Female,146
2023,Mariia,Female,146
2023,Natacha,Female,146
2023,Tetiana,Female,146
2023,Yesenia,Female,146
2023,Andrea Cristina,Female,146
2023,Ganna,Female,145
2023,Leonides,Female,145
2023,Marta Beatriz,Female,145
2023,Mónica Alexandra,Female,145
2023,Quintina,Female,145
2023,Betty,Female,145
2023,Eunice,Female,144
2023,Jezabel,Female,144
2023,Porfiria,Female,144
2023,Zara,Female,144
2023,Ana Jesús,Female,144
2023,Jie,Female,144
2023,Krystyna,Female,143
2023,Lavinia,Female,143
2023,Narcisa Jesús,Female,143
2023,Alla,Female,142
2023,Amadora,Female,142
2023,Arantza,Female,142
2023,Bárbara María,Female,142
2023,Chantal,Female,142
2023,Seila,Female,142
2023,Belén María,Female,142
2023,Cecilia María,Female,141
2023,Lucretia,Female,141
2023,María Cabeza,Female,141
2023,María Valentina,Female,141
2023,Mauricia,Female,141
2023,Nataliia,Female,141
2023,Silviya,Female,141
2023,Susan,Female,141
2023,Anica,Female,141
2023,Práxedes,Female,141
2023,Silvia Patricia,Female,141
2023,Tania María,Female,141
2023,Fausta,Female,141
2023,Gheorghita,Female,141
2023,Iliana,Female,140
2023,Luz Mary,Female,140
2023,Petya,Female,140
2023,Anne,Female,140
2023,Cristobalina,Female,140
2023,Daniela Alejandra,Female,140
2023,Ligia,Female,140
2023,María Felipa,Female,139
2023,María Ruth,Female,139
2023,Naroa,Female,139
2023,Salima,Female,139
2023,Asma,Female,138
2023,Baldomera,Female,138
2023,Braulia,Female,137
2023,Lucia Carmen,Female,137
2023,María Encina,Female,137
2023,Melany,Female,137
2023,Norma Beatriz,Female,137
2023,Shirley,Female,137
2023,Aura,Female,137
2023,Federica,Female,137
2023,Sulamita,Female,137
2023,Adelia,Female,136
2023,Aniceta,Female,136
2023,Arminda,Female,136
2023,Christine,Female,136
2023,Claudina,Female,136
2023,Yulia,Female,136
2023,Zenaida,Female,136
2023,Denisa,Female,136
2023,Geta,Female,136
2023,Houria,Female,136
2023,Kawtar,Female,136
2023,Melina,Female,136
2023,Rosanna,Female,136
2023,Brigitte,Female,135
2023,Desideria,Female,135
2023,Emilia María,Female,135
2023,Fátima María,Female,135
2023,Gloria Elena,Female,135
2023,Lisa,Female,134
2023,Lucy,Female,134
2023,María Diana,Female,134
2023,Miguelina,Female,134
2023,Omaima,Female,133
2023,Agatha,Female,133
2023,Ana Gloria,Female,133
2023,Carmen Dolores,Female,133
2023,Isaura,Female,133
2023,Laura Elena,Female,133
2023,Liudmila,Female,133
2023,Meritxell,Female,132
2023,Raluca,Female,132
2023,Rosa Mercedes,Female,132
2023,Talía,Female,132
2023,Yurena,Female,132
2023,Clara Inés,Female,132
2023,Digna,Female,131
2023,Emanuela,Female,131
2023,María Nazaret,Female,131
2023,María Ofelia,Female,131
2023,Maricela,Female,131
2023,Rebeca María,Female,130
2023,Veronika,Female,130
2023,Wendy,Female,130
2023,Carmen Lucia,Female,130
2023,Dulce,Female,130
2023,Ibtissam,Female,130
2023,Janeth,Female,130
2023,Juana Isabel,Female,130
2023,María Juncal,Female,130
2023,Mariluz,Female,130
2023,Nazareth,Female,130
2023,Patricia Elizabeth,Female,130
2023,Anahi,Female,129
2023,Claudia Andrea,Female,129
2023,Elena Daniela,Female,129
2023,Irune,Female,129
2023,Josephine,Female,129
2023,María Cruces,Female,129
2023,Paula Cristina,Female,129
2023,Rosa Pilar,Female,129
2023,Sabela,Female,128
2023,Sanda,Female,128
2023,Yordanka,Female,128
2023,Adolfina,Female,128
2023,Alexandra Elizabeth,Female,128
2023,Gemma Isabel,Female,128
2023,Irena,Female,128
2023,Martha Isabel,Female,128
2023,Perla,Female,127
2023,Rhimou,Female,127
2023,Sandra Isabel,Female,127
2023,Aisha,Female,127
2023,Cristina Victoria,Female,127
2023,Dorinda,Female,126
2023,Dounia,Female,126
2023,Dulce Nombre,Female,126
2023,Ildefonsa,Female,126
2023,María Alba,Female,126
2023,María Aurelia,Female,126
2023,María Estefanía,Female,126
2023,María Resurrección,Female,126
2023,Meryem,Female,125
2023,Myrian,Female,125
2023,Verónica Alexandra,Female,125
2023,Aida María,Female,125
2023,Christina,Female,125
2023,Liliana María,Female,125
2023,Magali,Female,125
2023,Oumaima,Female,125
2023,Sabah,Female,125
2023,Safaa,Female,125
2023,Simone,Female,124
2023,Ventura,Female,124
2023,Zoulikha,Female,123
2023,Ambrosia,Female,123
2023,Ana Francisca,Female,123
2023,Berta María,Female,123
2023,Carmen Gloria,Female,123
2023,Esperanza Macarena,Female,123
2023,Laudelina,Female,123
2023,María Lara,Female,123
2023,María Remedio,Female,122
2023,Martha Elena,Female,122
2023,Melchora,Female,122
2023,Neli,Female,122
2023,Steluta,Female,122
2023,Alina Elena,Female,122
2023,Carmina,Female,122
2023,Idoya,Female,122
2023,Laura Patricia,Female,122
2023,María Evangelina,Female,122
2023,María Fabiola,Female,122
2023,Quiteria,Female,121
2023,Roberta,Female,121
2023,Sandra Liliana,Female,121
2023,Yi,Female,121
2023,Ana Elizabeth,Female,121
2023,Andrea Alexandra,Female,121
2023,Beata,Female,121
2023,Dorota,Female,121
2023,Josefa Antonia,Female,121
2023,Julie,Female,121
2023,Karin,Female,120
2023,María Carlota,Female,120
2023,María Noemí,Female,120
2023,María Señor,Female,120
2023,Nada,Female,120
2023,Alison,Female,120
2023,Beatrice,Female,120
2023,Douaa,Female,120
2023,Edita,Female,120
2023,Eufrasia,Female,120
2023,Griselda,Female,120
2023,Humildad,Female,120
2023,Irache,Female,120
2023,Ivonne,Female,120
2023,Jessica María,Female,119
2023,María Berta,Female,119
2023,Mercedes María,Female,119
2023,Mónica Elizabeth,Female,119
2023,Rosario Pilar,Female,119
2023,Bruna,Female,119
2023,Carmen Rosario,Female,119
2023,Dalila,Female,119
2023,Indira,Female,119
2023,Juana Francisca,Female,119
2023,Ludmila,Female,118
2023,María Estibaliz,Female,118
2023,María Jacinta,Female,118
2023,Marta Lucia,Female,118
2023,Rim,Female,118
2023,Rubí,Female,118
2023,Telma,Female,118
2023,Alegría,Female,118
2023,Clarisa,Female,118
2023,Claudia Milena,Female,117
2023,Eva Isabel,Female,117
2023,María Castillo,Female,117
2023,Marta Cristina,Female,117
2023,Nadya,Female,117
2023,Ovidia,Female,117
2023,Vanesa María,Female,117
2023,Carmen Julia,Female,116
2023,Emma María,Female,116
2023,Enma,Female,116
2023,Evelin,Female,116
2023,Gloria Elizabeth,Female,116
2023,María Rebeca,Female,116
2023,Norah,Female,116
2023,Valle,Female,116
2023,Vanessa María,Female,116
2023,Zunilda,Female,116
2023,Ana Gemma,Female,115
2023,Beatriz Eugenia,Female,115
2023,Bianca María,Female,115
2023,Carmen Patricia,Female,115
2023,Danae,Female,115
2023,Jazmín,Female,115
2023,Katya,Female,115
2023,Luz Amparo,Female,115
2023,María Herminia,Female,114
2023,Melani,Female,114
2023,Melinda,Female,114
2023,Mounia,Female,114
2023,Nadine,Female,114
2023,Nilda,Female,114
2023,Noah,Female,114
2023,Anastasiya,Female,114
2023,Hasna,Female,114
2023,Julia Isabel,Female,114
2023,Natasha,Female,113
2023,Zakia,Female,113
2023,Diana Milena,Female,113
2023,Haydee,Female,113
2023,Jackeline,Female,113
2023,Kiara,Female,113
2023,Magaly,Female,113
2023,Nereida,Female,113
2023,Patricia Carmen,Female,112
2023,Radia,Female,112
2023,Soumia,Female,112
2023,Analia,Female,112
2023,Catalina María,Female,112
2023,Cora,Female,112
2023,Eva Cristina,Female,112
2023,Gloria Esperanza,Female,112
2023,Lena,Female,112
2023,Luz Mery,Female,112
2023,María Lucila,Female,111
2023,Mariem,Female,111
2023,Aline,Female,111
2023,Idaira,Female,111
2023,Liubov,Female,111
2023,Magnolia,Female,111
2023,Nekane,Female,111
2023,Daniela María,Female,111
2023,Hanae,Female,111
2023,Inas,Female,111
2023,Liliana Patricia,Female,110
2023,María Micaela,Female,110
2023,Mary Carmen,Female,110
2023,Sefora,Female,110
2023,Sonia Elizabeth,Female,110
2023,Valerie,Female,110
2023,Xinyi,Female,110
2023,Charlotte,Female,110
2023,Claudia Lorena,Female,110
2023,Claudia Marcela,Female,110
2023,María Gladys,Female,110
2023,Marta Pilar,Female,110
2023,Rosa Margarita,Female,110
2023,Sherezade,Female,109
2023,Blanca Isabel,Female,109
2023,Carmen Belén,Female,109
2023,Diana Alexandra,Female,109
2023,Gracia María,Female,109
2023,Helena María,Female,109
2023,Laura Beatriz,Female,109
2023,Loida,Female,109
2023,Patricia Alexandra,Female,109
2023,Ahlam,Female,109
2023,Gloria Amparo,Female,109
2023,Hasnae,Female,108
2023,Jingjing,Female,108
2023,Katerina,Female,108
2023,Maricel,Female,108
2023,Xiaoyan,Female,108
2023,Ana Luz,Female,108
2023,Andrea Elena,Female,108
2023,Ilona,Female,108
2023,Kenia,Female,108
2023,Maryna,Female,108
2023,Nelia,Female,108
2023,Rachel,Female,108
2023,Wiam,Female,108
2023,Andrea Estefanía,Female,108
2023,Ania,Female,108
2023,Dania,Female,107
2023,Khrystyna,Female,107
2023,Lucia Isabel,Female,107
2023,María Teresa Jesusa,Female,107
2023,Patricia Elena,Female,107
2023,Wei,Female,107
2023,Alessia,Female,107
2023,Ana Raquel,Female,107
2023,Carmen Alicia,Female,107
2023,Carmen Victoria,Female,107
2023,Maitane,Female,107
2023,Majda,Female,107
2023,Miren,Female,107
2023,Vania,Female,107
2023,Chaimaa,Female,107
2023,Eliane,Female,107
2023,Martha Liliana,Female,107
2023,Melody,Female,106
2023,Mouna,Female,106
2023,Noor,Female,106
2023,Yuliana,Female,106
2023,Estela María,Female,106
2023,Gabriella,Female,106
2023,Luana,Female,106
2023,María Paulina,Female,106
2023,Ouafae,Female,106
2023,Rosa Luz,Female,106
2023,Sharon,Female,106
2023,Fatma,Female,106
2023,Iara,Female,106
2023,Maider,Female,106
2023,Margot,Female,106
2023,Myroslava,Female,106
2023,Anabella,Female,106
2023,Andrea Gabriela,Female,106
2023,Atenea,Female,106
2023,Giselle,Female,106
2023,Iziar,Female,105
2023,Kira,Female,105
2023,Shaila,Female,105
2023,Andrea Isabel,Female,105
2023,Anissa,Female,105
2023,Carmen Cecilia,Female,105
2023,Diana Isabel,Female,105
2023,Ghizlane,Female,104
2023,Grace,Female,104
2023,Sandra Lorena,Female,104
2023,Selma,Female,104
2023,Ana Karina,Female,104
2023,Ángela Patricia,Female,104
2023,Hong,Female,104
2023,Natalia Andrea,Female,104
2023,Ana Elisa,Female,104
2023,Aroha,Female,104
2023,Asia,Female,104
2023,Deyanira,Female,104
2023,Kelly,Female,104
2023,Lin,Female,104
2023,Mónica Andrea,Female,104
2023,Gabriela Alejandra,Female,104
2023,Polina,Female,103
2023,Rosa Amelia,Female,103
2023,Rosa Angélica,Female,103
2023,Safae,Female,103
2023,Serena,Female,103
2023,Tingting,Female,103
2023,Andreina,Female,103
2023,Bella,Female,103
2023,Andrea Elizabeth,Female,103
2023,Ayla,Female,103
2023,Jessica Paola,Female,103
2023,Laura Sofía,Female,103
2023,Nihad,Female,102
2023,Yamila,Female,102
2023,Ahinara,Female,102
2023,Hannah,Female,102
2023,Jade,Female,102
2023,Laura Victoria,Female,102
2023,Matilda,Female,102
2023,Nahiara,Female,102
2023,Yana,Female,102
2023,Adriana Carolina,Female,102
2023,Adriana Patricia,Female,102
2023,Ariane,Female,102
2023,Nataly,Female,102
2023,Amy,Female,102
2023,Duna,Female,102
2023,María Jimena,Female,102
2023,Natalie,Female,101
2023,Yaneth,Female,101
2023,Zainab,Female,101
2023,Claudia Alejandra,Female,101
2023,Kimberly,Female,101
2023,Laura Andrea,Female,101
2023,Liana,Female,101
2023,Jiayi,Female,101
2023,Marianna,Female,101
2023,Xin,Female,101
2023,Leyla,Female,101
2023,Nadiia,Female,101
2023,Yamile,Female,101
2023,Yenifer,Female,100
2023,Hana,Female,100
2023,Hui,Female,100
2023,Pía,Female,100
2023,Safia,Female,100
2023,Uxue,Female,100
2023,Yue,Female,100
2023,Avril,Female,100
2023,Sofía Isabel,Female,100
2023,Yamileth,Female,100
2023,Youssra,Female,100
2023,Yu,Female,100
2023,Estefany,Female,100
2023,Isabel Teresa,Female,99
2023,Laura Alejandra,Female,99
2023,Mafalda,Female,99
2023,Patricia Alejandra,Female,99
2023,Paula Alejandra,Female,99
2023,Victoria Isabel,Female,99
2023,Erika María,Female,98
2023,Liudmyla,Female,98
2023,Nicol,Female,98
2023,Fiorella,Female,98
2023,Gabriela Alexandra,Female,98
2023,Enara,Female,98
2023,Jasmin,Female,98
2023,Viktoria,Female,97
2023,Alba Luz,Female,97
2023,Eider,Female,97
2023,Fátima Zahrae,Female,97
2023,Nino,Female,97
2023,Patricia Carolina,Female,97
2023,Maialen,Female,97
2023,Danna,Female,96
2023,Kenza,Female,96
2023,Oriana,Female,96
2023,Laura Daniela,Female,96
2023,Adara,Female,95
2023,Amelie,Female,95
2023,Douae,Female,95
2023,Leidy Johana,Female,95
2023,Marisela,Female,95
2023,Carlotta,Female,95
2023,Laura Carolina,Female,95
2023,Uxia,Female,95
2023,Génesis,Female,95
2023,Diana Paola,Female,94
2023,María Eduarda,Female,94
2023,Arwa,Female,94
2023,Eire,Female,94
2023,Leidy Johanna,Female,94
2023,Sofía Alejandra,Female,94
2023,Karla Patricia,Female,92
2023,Israa,Female,92
2023,Laura Camila,Female,92
2023,Laura Valentina,Female,92
2023,Andrea Alejandra,Female,91
2023,Laura Marcela,Female,91
2023,Andrea Valentina,Female,90
2023,Sofía Elena,Female,90
2023,Ginebra,Female,90
2023,Leah,Female,90
2023,Andrea Paola,Female,90
2023,Viktoriia,Female,90
2023,Jannat,Female,90
2023,June,Female,89
2023,Maira Alejandra,Female,89
2023,Megan,Female,87
2023,Noha,Female,87
2023,India,Female,86
2023,Mila,Female,85
2023,Nara,Female,85
2023,Alaia,Female,84
2023,Alana,Female,83
2023,Sofía Victoria,Female,83
2023,Arabia,Female,81
2023,Camila Andrea,Female,81
2023,Leia,Female,81
2023,Valeria Alejandra,Female,80
2023,Tasnim,Female,79
2023,Valery,Female,79
2023,Anastasiia,Female,79
2023,Keyla,Female,79
2023,Daniela Carolina,Female,78
2023,Hidaya,Female,78
2023,Vanessa Carolina,Female,77
2023,Sofía Valentina,Female,76
2023,Indara,Female,75
2023,Nayla,Female,73
2023,Yuliia,Female,73
2023,Aria,Female,73
2023,Sofiia,Female,73
2023,Mariangel,Female,68
2023,Arya,Female,66
